Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
Florian Lejeune,Vallecas BR,France,189,85,33,Right foot,B,CB,['Centre Back'],[],76,Spanish League,Europe,50,64,58,59,70,69,58,75,77,64,74,74,74,78,61,55,76,70,76,55,66,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Florian Thauvin,Udine BN,France,179,70,31,Left foot,B,RWF,"['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Attacking Midfielder']",76,Italian League,Europe,71,74,74,71,67,73,67,60,69,72,50,56,58,55,71,74,72,60,62,72,67,40,40,40,40,40,Almost Never,Medium,Standard,Low
Lucas Digne,Aston RB,France,178,74,31,Left foot,C,LB,['Left Back'],"['Centre Back', 'Left Midfielder']",76,English League,Europe,62,73,71,68,72,80,58,60,74,77,64,67,74,68,72,67,77,77,62,72,75,40,40,40,40,40,Almost Never,Medium,Standard,Medium
Benjamin André,LOSC Lille,France,180,74,34,Right foot,D,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",76,Ligue 1 McDonald's,Europe,64,71,68,67,72,70,56,72,55,62,70,74,77,72,65,67,66,78,72,67,82,40,40,40,40,40,Rarely,Medium,Unwavering,High
André-Pierre Gignac,Tigres UANL,France,187,84,39,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Second Striker']",76,Mexican League,Europe,75,70,67,67,65,60,75,74,74,69,42,40,63,53,60,61,77,63,80,58,63,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
Dimitri Payet,CR Vasco da Gama,France,175,77,37,Right foot,C,AMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']","['Centre Midfielder', 'Centre Forward']",76,Brazilian League,Europe,70,79,75,76,78,76,69,51,75,77,42,41,43,49,60,64,75,48,63,67,62,40,40,40,40,40,Occasionally,Very High,Standard,Low
Hugo Lloris,Los Angeles BY,France,188,82,38,Left foot,B,GK,['Goalkeeper'],[],76,American League,Europe,40,53,43,41,55,58,40,40,53,42,40,43,48,58,58,61,72,70,67,60,55,73,67,74,75,69,Almost Never,Low,Standard,Low
Steven Nzonzi,Sepahan SC,France,196,89,36,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Centre Back'],75,AFC Champions League Two™,Europe,60,71,68,62,73,67,56,74,53,60,73,71,68,70,61,56,64,70,80,60,71,40,40,40,40,40,Rarely,Medium,Unwavering,High
Leny Yoro,Manchester United,France,190,73,19,Right foot,C,CB,['Centre Back'],[],75,English League,Europe,51,60,58,64,67,64,50,74,53,53,74,75,69,73,71,62,62,68,68,58,73,40,40,40,40,40,Rarely,Medium,Standard,Low
Joshua Kimmich,FC Bayern München,Germany,177,75,29,Right foot,C,DMF,"['Right Back', 'Defensive Midfielder', 'Centre Midfielder']","['Centre Back', 'Right Midfielder']",83,Other (Europe),Europe,58,74,65,76,79,80,62,61,78,80,73,79,81,80,67,74,73,75,72,79,81,40,40,40,40,40,Rarely,High,Unwavering,Medium
Jamal Musiala,FC Bayern München,Germany,183,70,21,Right foot,C,AMF,"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Defensive Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Second Striker']",82,Other (Europe),Europe,68,82,84,85,81,69,72,53,67,72,55,52,60,62,74,81,67,60,51,78,67,40,40,40,40,40,Almost Never,High,Standard,Medium
Antonio Rüdiger,Madrid Chamartin B,Germany,190,85,31,Right foot,D,CB,['Centre Back'],['Left Back'],82,Spanish League,Europe,49,60,58,59,62,67,46,70,58,50,75,79,84,72,73,65,69,79,82,53,70,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Marc ter Stegen,FC Barcelona,Germany,187,85,32,Right foot,C,GK,['Goalkeeper'],[],82,Spanish League,Europe,40,58,49,53,60,61,40,43,58,48,50,48,53,58,58,50,74,67,67,48,58,79,72,77,82,77,Rarely,High,Unwavering,Medium
Manuel Neuer,FC Bayern München,Germany,193,93,38,Right foot,C,GK,['Goalkeeper'],[],82,Other (Europe),Europe,40,62,53,51,60,63,40,53,62,51,58,58,58,62,46,42,77,67,68,55,62,77,71,72,78,82,Rarely,High,Standard,Low
Florian Wirtz,Bayer 04 Leverkusen,Germany,175,69,21,Right foot,B,AMF,"['Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",81,Other (Europe),Europe,70,80,82,83,78,69,75,54,63,68,50,49,54,60,73,81,67,59,54,77,70,40,40,40,40,40,Rarely,High,Standard,Low
Kai Havertz,Arsenal FC,Germany,193,84,25,Left foot,C,CF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",80,English League,Europe,76,77,75,75,75,67,74,75,60,76,53,56,62,60,74,68,68,75,62,60,74,40,40,40,40,40,Rarely,High,Unwavering,Medium
Jonathan Tah,Bayer 04 Leverkusen,Germany,195,96,28,Right foot,B,CB,['Centre Back'],['Right Back'],80,Other (Europe),Europe,55,60,58,62,67,63,53,81,53,52,72,77,76,75,69,57,65,79,83,55,68,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Leroy Sané,FC Bayern München,Germany,183,80,28,Left foot,B,RWF,"['Left Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Second Striker']",80,Other (Europe),Europe,67,77,82,73,65,67,70,46,79,82,42,40,48,49,82,83,80,53,54,69,62,40,40,40,40,40,Almost Never,Medium,Inconsistent,Low
Robert Andrich,Bayer 04 Leverkusen,Germany,187,83,30,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Centre Back'],79,Other (Europe),Europe,61,68,60,64,73,75,63,71,68,64,69,75,81,80,63,53,79,70,81,57,78,40,40,40,40,40,Rarely,High,Unwavering,High
Nico Schlotterbeck,Free Agents,Germany,191,86,25,Left foot,C,CB,['Centre Back'],['Left Back'],79,Free Agent,Europe,55,64,61,64,69,71,53,76,53,60,69,81,80,78,74,57,64,75,77,63,69,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
Oliver Baumann,Free Agents,Germany,187,82,34,Right foot,C,GK,['Goalkeeper'],[],79,Free Agent,Europe,40,53,48,48,54,57,40,52,53,45,48,47,50,58,55,55,73,75,73,61,53,75,70,74,76,72,Rarely,Medium,Unwavering,High
Alexander Nübel,Free Agents,Germany,193,88,28,Right foot,C,GK,['Goalkeeper'],[],79,Free Agent,Europe,40,54,47,46,56,59,40,50,53,49,47,46,49,65,50,52,72,71,73,55,56,72,69,69,77,76,Rarely,High,Unwavering,Medium
Julian Brandt,Free Agents,Germany,185,75,28,Right foot,C,AMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Left Wing Forward', 'Second Striker']",79,Free Agent,Europe,63,81,78,82,80,78,69,58,72,76,53,54,60,64,70,58,76,57,59,67,65,40,40,40,40,40,Occasionally,High,Inconsistent,Medium
Serge Gnabry,FC Bayern München,Germany,176,77,29,Right foot,D,LWF,"['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",79,Other (Europe),Europe,68,77,80,79,71,67,73,58,69,76,50,52,57,57,68,81,74,58,60,79,65,40,40,40,40,40,Occasionally,Very High,Inconsistent,Low
Leon Goretzka,FC Bayern München,Germany,189,82,29,Right foot,A,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Centre Back', 'Left Midfielder', 'Right Midfielder']",79,Other (Europe),Europe,68,72,66,69,78,77,70,79,66,63,67,69,70,73,67,60,79,67,81,58,73,40,40,40,40,40,Rarely,Medium,Standard,Low
Mats Hummels,Roma GR,Germany,191,94,36,Right foot,C,CB,['Centre Back'],[],79,Italian League,Europe,56,73,63,70,78,81,56,81,54,68,82,76,64,67,58,48,68,75,77,55,67,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
Deniz Undav,Free Agents,Germany,178,86,28,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Second Striker']",78,Free Agent,Europe,75,71,67,70,65,62,77,62,58,64,43,44,63,60,62,71,77,68,72,74,71,40,40,40,40,40,Occasionally,High,Standard,High
Malick Thiaw,AC Milan,Germany,194,89,23,Right foot,C,CB,['Centre Back'],"['Right Back', 'Defensive Midfielder']",78,Italian League,Europe,52,61,53,60,67,65,51,72,53,51,72,74,75,75,69,63,62,73,79,56,72,40,40,40,40,40,Occasionally,High,Standard,Medium
Pascal Groß,Free Agents,Germany,181,78,33,Right foot,C,CMF,"['Right Back', 'Defensive Midfielder', 'Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder']",[],78,Free Agent,Europe,68,75,73,77,77,78,68,55,76,79,60,59,65,60,58,60,76,60,64,62,83,40,40,40,40,40,Occasionally,Very High,Unwavering,Medium
İlkay Gündoğan,Manchester B,Germany,180,80,34,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],78,English League,Europe,69,79,74,77,76,76,67,55,73,77,65,66,69,69,58,62,73,55,61,69,78,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Marco Reus,Los Angeles WBY,Germany,180,71,35,Right foot,C,AMF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Centre Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",78,American League,Europe,69,77,75,77,76,72,73,58,77,79,53,55,60,56,62,71,79,56,58,71,65,40,40,40,40,40,Occasionally,Very High,Unwavering,Low
Thomas Müller,FC Bayern München,Germany,185,76,35,Right foot,D,SS,"['Attacking Midfielder', 'Second Striker']","['Right Midfielder', 'Right Wing Forward', 'Centre Forward']",78,Other (Europe),Europe,83,75,62,74,80,69,80,73,64,67,53,51,59,60,55,60,72,67,58,62,67,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Chris Führich,Free Agents,Germany,181,70,26,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Right Wing Forward']",77,Free Agent,Europe,67,74,77,71,66,63,72,56,65,69,50,53,62,61,75,78,69,60,57,69,73,40,40,40,40,40,Rarely,High,Unwavering,Medium
Aleksandar Pavlović,FC Bayern München,Germany,188,78,20,Right foot,C,DMF,['Defensive Midfielder'],['Centre Midfielder'],77,Other (Europe),Europe,61,72,65,71,76,77,60,70,65,70,72,69,70,63,64,59,64,61,72,58,78,40,40,40,40,40,Occasionally,Very High,Standard,Low
Niclas Füllkrug,West Ham RB,Germany,189,83,31,Right foot,C,CF,['Centre Forward'],['Second Striker'],77,English League,Europe,75,64,64,69,62,54,75,81,58,64,48,55,75,53,61,62,80,71,78,60,64,40,40,40,40,40,Occasionally,High,Standard,Low
Waldemar Anton,Free Agents,Germany,189,75,28,Right foot,C,CB,['Centre Back'],"['Right Back', 'Defensive Midfielder']",77,Free Agent,Europe,52,65,62,62,69,68,52,77,53,58,74,75,74,71,67,58,65,73,76,62,70,40,40,40,40,40,Rarely,Medium,Unwavering,High
Benjamin Henrichs,Free Agents,Germany,183,77,27,Right foot,C,RB,"['Left Back', 'Right Back', 'Centre Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",77,Free Agent,Europe,60,71,72,70,74,72,56,62,53,70,71,72,66,66,76,72,60,64,63,69,76,40,40,40,40,40,Occasionally,High,Standard,Low
Lars Unnerstall,FC Twente Enschede,Germany,198,103,34,Right foot,C,GK,['Goalkeeper'],[],77,Eredivisie,Europe,40,53,40,41,58,64,40,41,53,40,43,45,40,58,50,46,69,63,77,47,58,73,67,69,73,72,Occasionally,High,Standard,High
Bernd Leno,Fulham W,Germany,189,82,32,Right foot,B,GK,['Goalkeeper'],[],77,English League,Europe,40,54,42,44,54,55,40,40,53,41,43,41,49,58,59,58,67,65,67,53,53,73,71,70,77,75,Rarely,High,Standard,High
M. Mittelstädt,Free Agents,Germany,180,71,27,Left foot,C,LB,['Left Back'],"['Left Midfielder', 'Left Wing Forward']",76,Free Agent,Europe,58,72,70,73,72,74,62,62,66,72,64,67,60,62,73,77,79,72,62,74,76,40,40,40,40,40,Almost Never,Very High,Inconsistent,Medium
Stefan Ortega,Manchester B,Germany,185,88,32,Right foot,C,GK,['Goalkeeper'],[],76,English League,Europe,40,53,41,45,56,60,40,40,53,49,40,43,49,58,53,55,71,69,68,54,53,72,68,69,77,75,Rarely,High,Standard,High
Angelo Stiller,Free Agents,Germany,183,73,23,Left foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],76,Free Agent,Europe,59,77,68,75,78,77,60,63,69,73,70,65,66,69,64,70,63,67,63,69,79,40,40,40,40,40,Almost Never,Medium,Unwavering,High
Timo Werner,Tottenham WB,Germany,180,75,28,Right foot,D,LWF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Wing Forward', 'Second Striker']",76,English League,Europe,73,70,72,64,62,58,65,64,57,62,43,45,60,55,81,84,77,67,61,67,71,40,40,40,40,40,Rarely,High,Inconsistent,Medium
Jonas Hofmann,Bayer 04 Leverkusen,Germany,176,70,32,Right foot,D,AMF,"['Right Back', 'Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker']",76,Other (Europe),Europe,70,72,70,75,73,71,70,53,63,70,60,59,66,66,66,75,70,60,58,75,78,40,40,40,40,40,Rarely,High,Unwavering,Low
Jamie Leweling,Free Agents,Germany,184,86,23,Right foot,C,RWF,"['Right Wing Forward', 'Second Striker']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Centre Forward']",75,Free Agent,Europe,66,68,73,64,66,63,68,62,60,60,54,50,62,60,80,80,65,66,61,61,68,40,40,40,40,40,Regularly,Very High,Standard,Medium
Youssoufa Moukoko,OGC Nice,Germany,179,72,20,Left foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Right Wing Forward', 'Second Striker']",75,Ligue 1 McDonald's,Europe,70,60,65,54,52,49,71,58,55,56,45,43,55,55,81,84,74,80,63,77,62,40,40,40,40,40,Occasionally,Very High,Inconsistent,Low
Felix Uduokhai,Beşiktaş JK,Germany,192,78,27,Left foot,B,CB,['Centre Back'],"['Left Back', 'Defensive Midfielder']",75,Trendyol Süper Lig,Europe,57,65,60,61,64,60,55,73,54,61,70,75,67,71,67,63,65,74,71,61,67,40,40,40,40,40,Rarely,Medium,Inconsistent,High
Vitaly Janelt,Brentford RW,Germany,184,79,26,Left foot,B,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Centre Back', 'Left Back']",75,English League,Europe,64,69,66,68,71,70,61,56,53,62,67,70,77,74,67,66,74,65,73,61,76,40,40,40,40,40,Occasionally,High,Standard,Low
Robin Koch,Free Agents,Germany,192,83,28,Right foot,C,CB,"['Centre Back', 'Defensive Midfielder']","['Right Back', 'Centre Midfielder']",75,Free Agent,Europe,53,64,58,65,63,70,49,69,53,60,70,72,68,70,66,62,66,70,75,54,69,40,40,40,40,40,Rarely,Medium,Standard,Medium
Thilo Kehrer,AS Monaco,Germany,186,76,28,Right foot,B,CB,"['Centre Back', 'Right Back']",['Left Back'],75,Ligue 1 McDonald's,Europe,57,63,60,64,67,60,51,66,55,62,70,73,71,68,70,66,62,80,71,58,71,40,40,40,40,40,Occasionally,Medium,Standard,Low
Hany Mukhtar,Nashville YB,Germany,173,72,29,Right foot,D,SS,"['Attacking Midfielder', 'Second Striker']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']",75,American League,Europe,66,75,72,73,71,66,69,54,69,65,55,52,53,62,74,72,71,64,56,77,78,40,40,40,40,40,Regularly,Very High,Standard,Medium
Robin Gosens,Firenze V,Germany,183,76,30,Left foot,B,LMF,"['Left Back', 'Left Midfielder']","['Right Back', 'Defensive Midfielder', 'Centre Midfielder', 'Left Wing Forward']",75,Italian League,Europe,67,69,67,64,69,73,64,69,60,67,61,62,71,69,75,74,69,77,67,61,74,40,40,40,40,40,Rarely,Medium,Standard,Low
Brajan Gruda,Brighton WB,Germany,178,70,20,Left foot,C,AMF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker', 'Centre Forward']",74,English League,Europe,69,76,77,69,71,69,62,60,65,67,48,53,60,52,67,76,78,58,56,72,73,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Armel Bella Kotchap,Southampton RW,Germany,190,87,23,Right foot,D,CB,['Centre Back'],[],74,English League,Europe,49,54,54,55,58,60,49,69,49,51,67,71,69,71,71,67,62,68,79,55,71,40,40,40,40,40,Occasionally,High,Standard,High
Marc-Oliver Kempf,Como A,Germany,186,87,29,Left foot,D,CB,['Centre Back'],"['Left Back', 'Defensive Midfielder']",74,Italian League,Europe,54,62,56,59,60,65,53,71,49,59,72,69,73,70,70,60,61,76,74,57,65,40,40,40,40,40,Occasionally,Very High,Standard,Low
Tim Kleindienst,Free Agents,Germany,194,85,29,Left foot,C,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",74,Free Agent,Europe,76,65,65,61,60,56,73,74,58,59,46,47,61,46,63,65,72,64,70,60,69,40,40,40,40,40,Regularly,High,Standard,Medium
Yann Aurel Bisseck,Internazionale Milano,Germany,196,87,24,Right foot,B,CB,['Centre Back'],['Defensive Midfielder'],74,Italian League,Europe,56,62,59,58,69,64,53,70,51,56,67,71,67,67,67,62,69,67,75,53,70,40,40,40,40,40,Occasionally,Medium,Standard,Medium
Kerem Demirbay,Galatasaray SK,Germany,182,72,31,Left foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Attacking Midfielder']",74,Trendyol Süper Lig,Europe,60,77,67,77,79,78,65,51,80,82,54,58,63,66,58,66,78,58,55,68,71,40,40,40,40,40,Almost Never,Medium,Inconsistent,Low
Suat Serdar,Verona GB,Germany,184,75,27,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",74,Italian League,Europe,67,73,72,71,69,67,65,63,62,68,58,62,69,56,70,73,74,68,71,68,72,40,40,40,40,40,Rarely,High,Standard,Medium
Sven Ulreich,FC Bayern München,Germany,192,87,36,Right foot,C,GK,['Goalkeeper'],[],74,Other (Europe),Europe,40,48,40,41,48,49,40,49,48,40,43,42,45,58,46,42,72,64,69,51,50,72,69,69,71,74,Rarely,Low,Unwavering,Medium
Lennart Thy,Lion City Sailors FC,Germany,184,78,32,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Second Striker']",73,AFC Champions League Two™,Europe,71,67,62,60,62,61,72,66,54,60,49,53,51,48,67,64,73,65,72,63,70,40,40,40,40,40,Regularly,Very High,Standard,Medium
Diant Ramaj,København HB,Germany,186,80,23,Right foot,B,GK,['Goalkeeper'],[],73,Danish League,Europe,40,48,41,43,60,63,40,41,51,42,50,45,44,58,60,55,68,66,64,58,56,70,66,67,75,70,Rarely,High,Standard,Medium
Kai Wagner,Philadelphia BY,Germany,182,80,27,Left foot,A,LB,['Left Back'],['Left Midfielder'],73,American League,Europe,60,67,69,72,70,72,51,55,60,64,60,63,75,66,73,69,64,57,66,63,82,40,40,40,40,40,Rarely,Medium,Standard,Medium
Kevin Schade,Brentford RW,Germany,183,74,23,Right foot,B,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']",[],73,English League,Europe,63,65,68,62,61,62,62,60,53,56,40,44,53,52,86,83,63,77,59,71,68,40,40,40,40,40,Occasionally,High,Standard,Low
Marcel Hartel,St. Louis PB,Germany,177,68,28,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",73,American League,Europe,62,72,67,67,72,71,63,60,63,67,53,55,62,60,63,73,69,57,56,74,84,40,40,40,40,40,Occasionally,Very High,Unwavering,High
Jordan Beyer,Burnley RB,Germany,187,80,24,Right foot,C,CB,['Centre Back'],['Right Back'],73,English 2nd Division,Europe,54,66,61,61,70,66,53,65,52,60,68,72,75,72,68,64,70,71,67,58,74,40,40,40,40,40,Rarely,Medium,Standard,Low
Nicolas Kühn,Celtic FC,Germany,174,74,26,Left foot,B,RWF,"['Right Midfielder', 'Right Wing Forward', 'Centre Forward']","['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker']",73,Scottish Premiership,Europe,65,67,69,62,61,67,63,52,60,67,48,55,61,53,82,79,61,64,60,72,73,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Timon Wellenreuther,Feyenoord Rotterdam,Germany,186,80,29,Right foot,B,GK,['Goalkeeper'],[],73,Eredivisie,Europe,40,53,40,42,55,56,40,48,53,40,40,40,43,58,60,56,71,67,71,52,60,70,69,67,72,69,Rarely,High,Standard,Medium
Tolgay Arslan,Sanfrecce Hiroshima,Germany,180,77,34,Right foot,B,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Second Striker'],72,AFC Champions League Two™,Europe,63,71,70,74,72,69,59,57,65,68,63,67,73,69,63,67,74,59,63,67,67,40,40,40,40,40,Rarely,High,Standard,Medium
Lawrence Ennali,Houston O,Germany,172,56,22,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Second Striker', 'Centre Forward']",72,American League,Europe,68,69,71,64,64,67,63,54,61,67,50,54,58,53,76,72,64,56,55,77,72,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Niklas Schmidt,Toulouse FC,Germany,184,77,26,Right foot,C,AMF,['Attacking Midfielder'],"['Defensive Midfielder', 'Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker', 'Centre Forward']",72,Ligue 1 McDonald's,Europe,62,71,68,70,72,73,66,60,72,74,56,57,59,55,62,58,78,59,70,68,72,40,40,40,40,40,Occasionally,Very High,Unwavering,Medium
Eduard Löwen,St. Louis PB,Germany,188,91,27,Right foot,C,CMF,['Centre Midfielder'],"['Centre Back', 'Defensive Midfielder', 'Attacking Midfielder']",72,American League,Europe,62,72,66,63,72,68,60,65,70,65,60,62,70,63,60,63,76,56,72,58,74,40,40,40,40,40,Rarely,High,Standard,Low
Erik Thommy,Kansas City BW,Germany,175,71,30,Right foot,C,LMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']","['Centre Midfielder', 'Left Wing Forward', 'Right Wing Forward']",72,American League,Europe,62,71,71,66,63,68,63,50,65,68,44,52,60,49,77,80,70,58,56,75,64,40,40,40,40,40,Rarely,High,Standard,Low
Dominik Szoboszlai,Liverpool R,Hungary,186,74,24,Right foot,A,CMF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Defensive Midfielder', 'Second Striker']",79,English League,Europe,70,75,75,77,76,74,70,58,79,82,54,60,64,60,78,68,83,65,64,65,79,40,40,40,40,40,Occasionally,High,Standard,Low
